Real distance: 0.1981, model distance: 0.2510, diff: 0.0529
Real distance: 0.3515, model distance: 0.3761, diff: 0.0246
Real distance: 0.3272, model distance: 0.3187, diff: 0.0084
Real distance: 0.2465, model distance: 0.2821, diff: 0.0356
Real distance: 0.0740, model distance: 0.1234, diff: 0.0494
Real distance: 0.0572, model distance: 0.0904, diff: 0.0332
Real distance: 0.3310, model distance: 0.3060, diff: 0.0250
Real distance: 0.0980, model distance: 0.1416, diff: 0.0435
Real distance: 0.1600, model distance: 0.1716, diff: 0.0116
Real distance: 0.4357, model distance: 0.4411, diff: 0.0053
Real distance: 0.0189, model distance: 0.0542, diff: 0.0352
Real distance: 0.0735, model distance: 0.1476, diff: 0.0741
Real distance: 0.0330, model distance: 0.0575, diff: 0.0245
Real distance: 0.1749, model distance: 0.2015, diff: 0.0266
Real distance: 0.0128, model distance: 0.0489, diff: 0.0361
Real distance: 0.0585, model distance: 0.0668, diff: 0.0083
Real distance: 0.0147, model distance: 0.0599, diff: 0.0452
Real distance: 0.0253, model distance: 0.0560, diff: 0.0307
Real distance: 0.2404, model distance: 0.2893, diff: 0.0488
Real distance: 0.1020, model distance: 0.1495, diff: 0.0475
Real distance: 0.3077, model distance: 0.3107, diff: 0.0030
Real distance: 0.0208, model distance: 0.0539, diff: 0.0331
Real distance: 0.0080, model distance: 0.0584, diff: 0.0504
Real distance: 0.1153, model distance: 0.1555, diff: 0.0402
Real distance: 0.3086, model distance: 0.3224, diff: 0.0138
Real distance: 0.1061, model distance: 0.1832, diff: 0.0771
Real distance: 0.1182, model distance: 0.1543, diff: 0.0362
Real distance: 0.0572, model distance: 0.1065, diff: 0.0493
Real distance: 0.0654, model distance: 0.1398, diff: 0.0744
Real distance: 0.0160, model distance: 0.0323, diff: 0.0163
Real distance: 0.0259, model distance: 0.0765, diff: 0.0507
Real distance: 0.1245, model distance: 0.1478, diff: 0.0233
Real distance: 0.3440, model distance: 0.3185, diff: 0.0255
Real distance: 0.5684, model distance: 0.5676, diff: 0.0008
Real distance: 0.1956, model distance: 0.2018, diff: 0.0062
Real distance: 0.4997, model distance: 0.4909, diff: 0.0088
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.2708, model distance: 0.3136, diff: 0.0428
Real distance: 0.0459, model distance: 0.0947, diff: 0.0488
Real distance: 0.0141, model distance: 0.0389, diff: 0.0248
Real distance: 0.1247, model distance: 0.1449, diff: 0.0202
Real distance: 0.0055, model distance: 0.0315, diff: 0.0260
Real distance: 0.1629, model distance: 0.1809, diff: 0.0180
Real distance: 0.4872, model distance: 0.4856, diff: 0.0017
Real distance: 0.2215, model distance: 0.2134, diff: 0.0080
Real distance: 0.0089, model distance: 0.0046, diff: 0.0043
Real distance: 0.0897, model distance: 0.1205, diff: 0.0308
Real distance: 0.0065, model distance: 0.0040, diff: 0.0024
Real distance: 0.0097, model distance: 0.0258, diff: 0.0161
Real distance: 0.3804, model distance: 0.3942, diff: 0.0139
Real distance: 0.5903, model distance: 0.5891, diff: 0.0012
Real distance: 0.5720, model distance: 0.5711, diff: 0.0009
Real distance: 0.0106, model distance: 0.0121, diff: 0.0015
Real distance: 0.0113, model distance: 0.0158, diff: 0.0046
Real distance: 0.0131, model distance: 0.0422, diff: 0.0290
Real distance: 0.0062, model distance: 0.0051, diff: 0.0011
Real distance: 0.2424, model distance: 0.2535, diff: 0.0110
Real distance: 0.0996, model distance: 0.1700, diff: 0.0704
Real distance: 0.2602, model distance: 0.2793, diff: 0.0192
Real distance: 0.4793, model distance: 0.4760, diff: 0.0033
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1035, model distance: 0.1836, diff: 0.0801
Real distance: 0.1076, model distance: 0.1530, diff: 0.0454
Real distance: 0.5304, model distance: 0.5042, diff: 0.0262
Real distance: 0.6078, model distance: 0.6065, diff: 0.0013
Real distance: 0.0231, model distance: 0.0621, diff: 0.0391
Real distance: 0.4280, model distance: 0.3912, diff: 0.0368
Real distance: 0.0280, model distance: 0.0521, diff: 0.0241
Real distance: 0.2167, model distance: 0.2027, diff: 0.0140
Real distance: 0.0662, model distance: 0.0968, diff: 0.0306
Real distance: 0.3289, model distance: 0.3017, diff: 0.0271
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.3114, model distance: 0.3635, diff: 0.0521
Real distance: 0.2595, model distance: 0.2504, diff: 0.0090
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1067, model distance: 0.1690, diff: 0.0623
Real distance: 0.4658, model distance: 0.4122, diff: 0.0536
Real distance: 0.4542, model distance: 0.4212, diff: 0.0330
Real distance: 0.4393, model distance: 0.4149, diff: 0.0244
Real distance: 0.0207, model distance: 0.0755, diff: 0.0549
Real distance: 0.2903, model distance: 0.2746, diff: 0.0157
Real distance: 0.0499, model distance: 0.1129, diff: 0.0631
Real distance: 0.4509, model distance: 0.4372, diff: 0.0137
Real distance: 0.0199, model distance: 0.0514, diff: 0.0315
Real distance: 0.2539, model distance: 0.2418, diff: 0.0121
Real distance: 0.0850, model distance: 0.1246, diff: 0.0396
Real distance: 0.0198, model distance: 0.0206, diff: 0.0008
Real distance: 0.5759, model distance: 0.5524, diff: 0.0235
Real distance: 0.0371, model distance: 0.0804, diff: 0.0433
Real distance: 0.0027, model distance: 0.0155, diff: 0.0128
Real distance: 0.0656, model distance: 0.1084, diff: 0.0428
Real distance: 0.0583, model distance: 0.0989, diff: 0.0406
Real distance: 0.0883, model distance: 0.1158, diff: 0.0275
Real distance: 0.1307, model distance: 0.1636, diff: 0.0329
Real distance: 0.4897, model distance: 0.4409, diff: 0.0487
Real distance: 0.0383, model distance: 0.0973, diff: 0.0590
Real distance: 0.1119, model distance: 0.1364, diff: 0.0245
Real distance: 0.6369, model distance: 0.6385, diff: 0.0016
Real distance: 0.6197, model distance: 0.6375, diff: 0.0178
Real distance: 0.0370, model distance: 0.0601, diff: 0.0231
Real distance: 0.6314, model distance: 0.6463, diff: 0.0149
Real distance: 0.1460, model distance: 0.2272, diff: 0.0812
Real distance: 0.2740, model distance: 0.3389, diff: 0.0649
Real distance: 0.1769, model distance: 0.1824, diff: 0.0056
Real distance: 0.3446, model distance: 0.2987, diff: 0.0459
Real distance: 0.0414, model distance: 0.0885, diff: 0.0471
Real distance: 0.0615, model distance: 0.0989, diff: 0.0374
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1677, model distance: 0.2041, diff: 0.0364
Real distance: 0.2248, model distance: 0.2336, diff: 0.0088
Real distance: 0.1390, model distance: 0.1667, diff: 0.0277
Real distance: 0.4221, model distance: 0.3928, diff: 0.0293
Real distance: 0.2931, model distance: 0.2674, diff: 0.0258
Real distance: 0.0929, model distance: 0.1339, diff: 0.0410
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.6769, model distance: 0.7580, diff: 0.0811
Real distance: 0.0290, model distance: 0.0499, diff: 0.0209
Real distance: 0.6302, model distance: 0.6073, diff: 0.0229
Real distance: 0.5633, model distance: 0.5506, diff: 0.0127
Real distance: 0.1637, model distance: 0.1803, diff: 0.0165
Real distance: 0.0779, model distance: 0.1083, diff: 0.0304
Real distance: 0.0462, model distance: 0.0930, diff: 0.0468
Real distance: 0.1248, model distance: 0.1652, diff: 0.0404
Real distance: 0.0847, model distance: 0.1476, diff: 0.0629
Real distance: 0.2843, model distance: 0.2834, diff: 0.0009
Real distance: 0.0844, model distance: 0.1273, diff: 0.0430
Real distance: 0.2608, model distance: 0.2638, diff: 0.0030
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.3714, model distance: 0.3633, diff: 0.0081
Real distance: 0.2972, model distance: 0.3024, diff: 0.0052
Real distance: 0.0057, model distance: 0.0033, diff: 0.0024
Real distance: 0.1707, model distance: 0.1783, diff: 0.0076
Real distance: 0.1495, model distance: 0.1428, diff: 0.0067
Real distance: 0.0510, model distance: 0.0831, diff: 0.0321
Real distance: 0.3549, model distance: 0.3275, diff: 0.0274
Real distance: 0.0257, model distance: 0.0563, diff: 0.0306
Real distance: 0.0112, model distance: 0.0371, diff: 0.0259
Real distance: 0.5841, model distance: 0.5586, diff: 0.0254
Real distance: 0.0123, model distance: 0.0216, diff: 0.0093
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0093, model distance: 0.0349, diff: 0.0257
Real distance: 0.0685, model distance: 0.1096, diff: 0.0410
Real distance: 0.4518, model distance: 0.4222, diff: 0.0296
Real distance: 0.5247, model distance: 0.5058, diff: 0.0189
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.2781, model distance: 0.3098, diff: 0.0316
Real distance: 0.0672, model distance: 0.1001, diff: 0.0330
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1505, model distance: 0.2357, diff: 0.0852
Real distance: 0.0095, model distance: 0.0117, diff: 0.0022
Real distance: 0.0039, model distance: 0.0064, diff: 0.0025
Real distance: 0.0935, model distance: 0.1417, diff: 0.0481
Real distance: 0.4272, model distance: 0.3844, diff: 0.0428
Real distance: 0.0930, model distance: 0.1864, diff: 0.0934
Real distance: 0.3176, model distance: 0.2968, diff: 0.0207
Real distance: 0.0069, model distance: 0.0354, diff: 0.0286
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.6414, model distance: 0.6676, diff: 0.0262
Real distance: 0.0069, model distance: 0.0070, diff: 0.0001
Real distance: 0.0643, model distance: 0.1022, diff: 0.0379
Real distance: 0.0792, model distance: 0.1087, diff: 0.0295
Real distance: 0.1550, model distance: 0.1968, diff: 0.0418
Real distance: 0.4475, model distance: 0.4255, diff: 0.0220
Real distance: 0.1591, model distance: 0.1963, diff: 0.0372
Real distance: 0.3609, model distance: 0.3269, diff: 0.0340
Real distance: 0.6523, model distance: 0.6978, diff: 0.0455
Real distance: 0.4649, model distance: 0.4338, diff: 0.0311
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0132, model distance: 0.0166, diff: 0.0033
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.3936, model distance: 0.3738, diff: 0.0198
Real distance: 0.0826, model distance: 0.1220, diff: 0.0394
Real distance: 0.0437, model distance: 0.0886, diff: 0.0449
Real distance: 0.0039, model distance: 0.0153, diff: 0.0114
Real distance: 0.2323, model distance: 0.2499, diff: 0.0175
Real distance: 0.0056, model distance: 0.0157, diff: 0.0101
Real distance: 0.0336, model distance: 0.0428, diff: 0.0092
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.4024, model distance: 0.3942, diff: 0.0081
Real distance: 0.0836, model distance: 0.1620, diff: 0.0784
Real distance: 0.0165, model distance: 0.0297, diff: 0.0132
Real distance: 0.0060, model distance: 0.0133, diff: 0.0073
Real distance: 0.4049, model distance: 0.4009, diff: 0.0039
Real distance: 0.6556, model distance: 0.6697, diff: 0.0141
Real distance: 0.4934, model distance: 0.4561, diff: 0.0374
Real distance: 0.0262, model distance: 0.0438, diff: 0.0176
Real distance: 0.5271, model distance: 0.5056, diff: 0.0215
Real distance: 0.0282, model distance: 0.0920, diff: 0.0638
Real distance: 0.0033, model distance: 0.0348, diff: 0.0315
Real distance: 0.0065, model distance: 0.0553, diff: 0.0488
Real distance: 0.3854, model distance: 0.3628, diff: 0.0226
Real distance: 0.1425, model distance: 0.1670, diff: 0.0246
Real distance: 0.0591, model distance: 0.0866, diff: 0.0274
Real distance: 0.3199, model distance: 0.3342, diff: 0.0142
Real distance: 0.0157, model distance: 0.0526, diff: 0.0369
Real distance: 0.0855, model distance: 0.1410, diff: 0.0555
Real distance: 0.1714, model distance: 0.1820, diff: 0.0106
Real distance: 0.0088, model distance: 0.0390, diff: 0.0302
Real distance: 0.1080, model distance: 0.1703, diff: 0.0623
Real distance: 0.2222, model distance: 0.2141, diff: 0.0081
Real distance: 0.4252, model distance: 0.4114, diff: 0.0138
Real distance: 0.6018, model distance: 0.6086, diff: 0.0067
Real distance: 0.0979, model distance: 0.1395, diff: 0.0416
Real distance: 0.3521, model distance: 0.3440, diff: 0.0081
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.5528, model distance: 0.5410, diff: 0.0118
Real distance: 0.0294, model distance: 0.0598, diff: 0.0305
Real distance: 0.0241, model distance: 0.0437, diff: 0.0196
Real distance: 0.2062, model distance: 0.2408, diff: 0.0347
Real distance: 0.3142, model distance: 0.3027, diff: 0.0115
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1036, model distance: 0.1605, diff: 0.0568
Real distance: 0.0050, model distance: 0.0182, diff: 0.0132
Real distance: 0.1014, model distance: 0.2179, diff: 0.1165
Real distance: 0.0523, model distance: 0.1076, diff: 0.0552
Real distance: 0.0815, model distance: 0.1391, diff: 0.0576
Real distance: 0.0083, model distance: 0.0104, diff: 0.0020
Real distance: 0.0432, model distance: 0.0714, diff: 0.0282
Real distance: 0.0903, model distance: 0.1249, diff: 0.0345
Real distance: 0.2546, model distance: 0.2583, diff: 0.0037
Real distance: 0.6420, model distance: 0.6594, diff: 0.0174
Real distance: 0.0181, model distance: 0.0326, diff: 0.0146
Real distance: 0.0081, model distance: 0.0043, diff: 0.0037
Real distance: 0.0264, model distance: 0.0482, diff: 0.0218
Real distance: 0.0115, model distance: 0.0424, diff: 0.0309
Real distance: 0.0757, model distance: 0.1245, diff: 0.0487
Real distance: 0.6612, model distance: 0.7134, diff: 0.0522
Real distance: 0.2920, model distance: 0.3220, diff: 0.0300
Real distance: 0.0464, model distance: 0.0783, diff: 0.0319
Real distance: 0.0257, model distance: 0.0662, diff: 0.0405
Real distance: 0.0326, model distance: 0.0555, diff: 0.0229
Real distance: 0.3778, model distance: 0.3727, diff: 0.0052
Real distance: 0.0100, model distance: 0.0070, diff: 0.0029
Real distance: 0.1428, model distance: 0.1723, diff: 0.0295
Real distance: 0.4260, model distance: 0.4356, diff: 0.0096
Real distance: 0.4119, model distance: 0.3734, diff: 0.0385
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1081, model distance: 0.1410, diff: 0.0329
Real distance: 0.0069, model distance: 0.0033, diff: 0.0036
Real distance: 0.0872, model distance: 0.1316, diff: 0.0444
Real distance: 0.2161, model distance: 0.2331, diff: 0.0170
Real distance: 0.2908, model distance: 0.2662, diff: 0.0246
Real distance: 0.0275, model distance: 0.0700, diff: 0.0424
Real distance: 0.0282, model distance: 0.0600, diff: 0.0318
Real distance: 0.4674, model distance: 0.4350, diff: 0.0324
Real distance: 0.1708, model distance: 0.1978, diff: 0.0270
Real distance: 0.2033, model distance: 0.2222, diff: 0.0189
Real distance: 0.2436, model distance: 0.2883, diff: 0.0447
Real distance: 0.2197, model distance: 0.2255, diff: 0.0058
Real distance: 0.0129, model distance: 0.0356, diff: 0.0227
Real distance: 0.4833, model distance: 0.4609, diff: 0.0224
Real distance: 0.4411, model distance: 0.4365, diff: 0.0045
Real distance: 0.3462, model distance: 0.3248, diff: 0.0214
Real distance: 0.4608, model distance: 0.4798, diff: 0.0190
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0483, model distance: 0.0956, diff: 0.0473
Real distance: 0.0125, model distance: 0.0370, diff: 0.0245
Real distance: 0.2354, model distance: 0.2546, diff: 0.0193
Real distance: 0.1384, model distance: 0.1673, diff: 0.0290
Real distance: 0.0833, model distance: 0.1333, diff: 0.0500
Real distance: 0.0067, model distance: 0.0061, diff: 0.0006
Real distance: 0.0211, model distance: 0.0524, diff: 0.0313
Real distance: 0.0068, model distance: 0.0254, diff: 0.0186
Real distance: 0.3235, model distance: 0.3015, diff: 0.0220
Real distance: 0.0594, model distance: 0.1468, diff: 0.0875
Real distance: 0.2279, model distance: 0.2575, diff: 0.0295
Real distance: 0.0092, model distance: 0.0071, diff: 0.0021
Real distance: 0.4661, model distance: 0.4543, diff: 0.0117
Real distance: 0.5893, model distance: 0.5532, diff: 0.0361
Real distance: 0.1087, model distance: 0.1840, diff: 0.0753
Real distance: 0.5413, model distance: 0.5401, diff: 0.0012
Real distance: 0.5309, model distance: 0.5163, diff: 0.0147
Real distance: 0.0193, model distance: 0.0571, diff: 0.0378
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0142, model distance: 0.0268, diff: 0.0126
Real distance: 0.5235, model distance: 0.5137, diff: 0.0098
Real distance: 0.0700, model distance: 0.1060, diff: 0.0360
Real distance: 0.1646, model distance: 0.1901, diff: 0.0255
Real distance: 0.0300, model distance: 0.0440, diff: 0.0140
Real distance: 0.3997, model distance: 0.3436, diff: 0.0561
Real distance: 0.1977, model distance: 0.1748, diff: 0.0230
Real distance: 0.0060, model distance: 0.0316, diff: 0.0255
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.5754, model distance: 0.5586, diff: 0.0167
Real distance: 0.2251, model distance: 0.2612, diff: 0.0361
Real distance: 0.0861, model distance: 0.1205, diff: 0.0344
Real distance: 0.0554, model distance: 0.1267, diff: 0.0713
Real distance: 0.2570, model distance: 0.2541, diff: 0.0029
Real distance: 0.2552, model distance: 0.2233, diff: 0.0319
Real distance: 0.1307, model distance: 0.1706, diff: 0.0399
Real distance: 0.4062, model distance: 0.3622, diff: 0.0440
Real distance: 0.2488, model distance: 0.2197, diff: 0.0290
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0082, model distance: 0.0343, diff: 0.0261
Real distance: 0.0935, model distance: 0.1455, diff: 0.0520
Real distance: 0.1137, model distance: 0.1412, diff: 0.0275
Real distance: 0.4691, model distance: 0.4172, diff: 0.0519
Real distance: 0.1041, model distance: 0.1552, diff: 0.0510
Real distance: 0.6637, model distance: 0.6751, diff: 0.0114
Real distance: 0.2662, model distance: 0.2459, diff: 0.0202
Real distance: 0.0315, model distance: 0.1033, diff: 0.0718
Real distance: 0.0677, model distance: 0.1009, diff: 0.0332
Real distance: 0.6799, model distance: 0.7489, diff: 0.0690
Real distance: 0.2099, model distance: 0.2311, diff: 0.0212
Real distance: 0.2012, model distance: 0.2374, diff: 0.0362
Real distance: 0.0720, model distance: 0.0952, diff: 0.0232
Real distance: 0.1791, model distance: 0.1754, diff: 0.0038
Real distance: 0.5449, model distance: 0.5092, diff: 0.0357
Real distance: 0.2008, model distance: 0.2637, diff: 0.0630
Real distance: 0.3698, model distance: 0.3287, diff: 0.0411
Real distance: 0.1401, model distance: 0.2006, diff: 0.0606
Real distance: 0.0070, model distance: 0.0063, diff: 0.0007
Real distance: 0.3512, model distance: 0.3195, diff: 0.0317
Real distance: 0.1542, model distance: 0.1825, diff: 0.0283
Real distance: 0.0810, model distance: 0.1389, diff: 0.0579
Real distance: 0.0152, model distance: 0.0185, diff: 0.0033
Real distance: 0.0634, model distance: 0.1480, diff: 0.0846
Real distance: 0.1362, model distance: 0.1664, diff: 0.0302
Real distance: 0.2468, model distance: 0.2692, diff: 0.0224
Real distance: 0.0151, model distance: 0.0474, diff: 0.0322
Real distance: 0.0128, model distance: 0.0315, diff: 0.0187
Real distance: 0.3752, model distance: 0.3939, diff: 0.0187
Real distance: 0.2935, model distance: 0.2552, diff: 0.0383
Real distance: 0.3364, model distance: 0.3489, diff: 0.0124
Real distance: 0.0686, model distance: 0.1091, diff: 0.0405
Real distance: 0.0560, model distance: 0.1116, diff: 0.0556
Real distance: 0.1323, model distance: 0.2020, diff: 0.0697
Real distance: 0.3419, model distance: 0.4029, diff: 0.0611
Real distance: 0.0070, model distance: 0.0081, diff: 0.0011
Real distance: 0.2628, model distance: 0.2755, diff: 0.0127
Real distance: 0.2220, model distance: 0.2439, diff: 0.0219
Real distance: 0.0507, model distance: 0.0894, diff: 0.0387
Real distance: 0.4275, model distance: 0.4150, diff: 0.0125
Real distance: 0.0773, model distance: 0.1327, diff: 0.0554
Real distance: 0.0137, model distance: 0.0549, diff: 0.0412
Real distance: 0.0244, model distance: 0.0813, diff: 0.0570
Real distance: 0.6730, model distance: 0.7108, diff: 0.0378
Real distance: 0.3064, model distance: 0.3145, diff: 0.0081
Real distance: 0.1984, model distance: 0.2878, diff: 0.0894
Real distance: 0.4955, model distance: 0.4422, diff: 0.0532
Real distance: 0.5755, model distance: 0.5638, diff: 0.0116
Real distance: 0.0071, model distance: 0.0183, diff: 0.0112
Real distance: 0.0346, model distance: 0.1039, diff: 0.0693
Real distance: 0.2304, model distance: 0.2373, diff: 0.0069
Real distance: 0.0486, model distance: 0.0827, diff: 0.0342
Real distance: 0.2840, model distance: 0.2475, diff: 0.0365
Real distance: 0.0301, model distance: 0.0822, diff: 0.0521
Real distance: 0.0849, model distance: 0.1396, diff: 0.0547
Real distance: 0.0289, model distance: 0.0661, diff: 0.0372
Real distance: 0.0322, model distance: 0.0472, diff: 0.0150
Real distance: 0.1627, model distance: 0.1701, diff: 0.0074
Real distance: 0.0274, model distance: 0.0639, diff: 0.0364
Real distance: 0.0259, model distance: 0.0681, diff: 0.0423
Real distance: 0.1563, model distance: 0.1849, diff: 0.0286
Real distance: 0.0656, model distance: 0.1266, diff: 0.0611
Real distance: 0.1304, model distance: 0.1444, diff: 0.0140
Real distance: 0.0059, model distance: 0.0056, diff: 0.0003
Real distance: 0.2498, model distance: 0.2271, diff: 0.0227
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.3385, model distance: 0.2974, diff: 0.0411
Real distance: 0.0947, model distance: 0.1341, diff: 0.0394
Real distance: 0.0061, model distance: 0.0245, diff: 0.0184
Real distance: 0.6722, model distance: 0.7341, diff: 0.0618
Real distance: 0.0291, model distance: 0.0829, diff: 0.0538
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1201, model distance: 0.1310, diff: 0.0108
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.2817, model distance: 0.2938, diff: 0.0121
Real distance: 0.1159, model distance: 0.1580, diff: 0.0421
Real distance: 0.4996, model distance: 0.4964, diff: 0.0032
Real distance: 0.3712, model distance: 0.3302, diff: 0.0411
Real distance: 0.1684, model distance: 0.2062, diff: 0.0378
Real distance: 0.1902, model distance: 0.2567, diff: 0.0664
Real distance: 0.0926, model distance: 0.1340, diff: 0.0414
Real distance: 0.0118, model distance: 0.0601, diff: 0.0483
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0073, model distance: 0.0153, diff: 0.0080
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0803, model distance: 0.1289, diff: 0.0486
Real distance: 0.5860, model distance: 0.5827, diff: 0.0034
Real distance: 0.5481, model distance: 0.5364, diff: 0.0118
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0034, model distance: 0.0129, diff: 0.0095
Real distance: 0.2773, model distance: 0.2571, diff: 0.0202
Real distance: 0.0218, model distance: 0.0681, diff: 0.0463
Real distance: 0.5607, model distance: 0.5132, diff: 0.0475
Real distance: 0.2646, model distance: 0.2416, diff: 0.0230
Real distance: 0.0160, model distance: 0.0383, diff: 0.0222
Real distance: 0.0091, model distance: 0.0239, diff: 0.0148
Real distance: 0.0353, model distance: 0.0576, diff: 0.0224
Real distance: 0.4682, model distance: 0.4320, diff: 0.0362
Real distance: 0.0889, model distance: 0.1374, diff: 0.0485
Real distance: 0.2423, model distance: 0.2452, diff: 0.0029
Real distance: 0.5009, model distance: 0.4991, diff: 0.0018
Real distance: 0.6516, model distance: 0.6876, diff: 0.0360
Real distance: 0.5294, model distance: 0.5212, diff: 0.0082
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.2096, model distance: 0.2703, diff: 0.0607
Real distance: 0.6287, model distance: 0.6191, diff: 0.0096
Real distance: 0.1944, model distance: 0.2081, diff: 0.0137
Real distance: 0.6186, model distance: 0.6104, diff: 0.0081
Real distance: 0.5547, model distance: 0.5314, diff: 0.0233
Real distance: 0.2331, model distance: 0.2555, diff: 0.0224
Real distance: 0.1193, model distance: 0.1799, diff: 0.0606
Real distance: 0.0073, model distance: 0.0310, diff: 0.0237
Real distance: 0.2322, model distance: 0.2314, diff: 0.0008
Real distance: 0.5294, model distance: 0.5119, diff: 0.0175
Real distance: 0.0123, model distance: 0.0152, diff: 0.0028
Real distance: 0.3580, model distance: 0.3322, diff: 0.0258
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1058, model distance: 0.1654, diff: 0.0596
Real distance: 0.1928, model distance: 0.2402, diff: 0.0475
Real distance: 0.1837, model distance: 0.2096, diff: 0.0259
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.2954, model distance: 0.2904, diff: 0.0050
Real distance: 0.2087, model distance: 0.2268, diff: 0.0181
Real distance: 0.1859, model distance: 0.2163, diff: 0.0304
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0116, model distance: 0.0204, diff: 0.0088
Real distance: 0.0052, model distance: 0.0254, diff: 0.0202
Real distance: 0.0295, model distance: 0.0571, diff: 0.0277
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0033, model distance: 0.0604, diff: 0.0571
Real distance: 0.0770, model distance: 0.1134, diff: 0.0364
Real distance: 0.5554, model distance: 0.5217, diff: 0.0337
Real distance: 0.0386, model distance: 0.1197, diff: 0.0810
Real distance: 0.3350, model distance: 0.3032, diff: 0.0318
Real distance: 0.0768, model distance: 0.1176, diff: 0.0408
Real distance: 0.2416, model distance: 0.2514, diff: 0.0098
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.4341, model distance: 0.4248, diff: 0.0093
Real distance: 0.2121, model distance: 0.2153, diff: 0.0032
Real distance: 0.3423, model distance: 0.3152, diff: 0.0271
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.2624, model distance: 0.2362, diff: 0.0262
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.5260, model distance: 0.4986, diff: 0.0274
Real distance: 0.1432, model distance: 0.1881, diff: 0.0449
Real distance: 0.0358, model distance: 0.0685, diff: 0.0327
Real distance: 0.6362, model distance: 0.6579, diff: 0.0217
Real distance: 0.3194, model distance: 0.2860, diff: 0.0335
Real distance: 0.0320, model distance: 0.0917, diff: 0.0597
Real distance: 0.5547, model distance: 0.5383, diff: 0.0164
Real distance: 0.5965, model distance: 0.5828, diff: 0.0137
Real distance: 0.0383, model distance: 0.0767, diff: 0.0384
Real distance: 0.0323, model distance: 0.0668, diff: 0.0345
Real distance: 0.2087, model distance: 0.2461, diff: 0.0374
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.6040, model distance: 0.6020, diff: 0.0020
Real distance: 0.0584, model distance: 0.1211, diff: 0.0627
Real distance: 0.1601, model distance: 0.1771, diff: 0.0170
Real distance: 0.5601, model distance: 0.5555, diff: 0.0046
Real distance: 0.1009, model distance: 0.1581, diff: 0.0572
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0105, model distance: 0.0191, diff: 0.0086
Real distance: 0.0422, model distance: 0.0608, diff: 0.0187
Real distance: 0.1092, model distance: 0.1554, diff: 0.0461
Real distance: 0.0116, model distance: 0.0309, diff: 0.0193
Real distance: 0.0755, model distance: 0.1108, diff: 0.0352
Real distance: 0.0533, model distance: 0.0804, diff: 0.0271
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.5992, model distance: 0.6078, diff: 0.0087
Real distance: 0.0727, model distance: 0.1491, diff: 0.0765
Real distance: 0.3730, model distance: 0.3269, diff: 0.0461
Real distance: 0.6374, model distance: 0.6056, diff: 0.0318
